"","dates","Days","EVI","Cases","Index","pvs","pvn","lag_all","c_all","se_all","sp_all","name"
"39884",18715,433,0.0633711611207349,58437,1,0.801538256346419,0.879220734519671,24,0.01,0.837078651685393,0.851239669421488,"India"
"39885",18716,434,0.0459835635436818,59325.2857142857,1,0.80260015919342,0.879220734519671,24,0.01,0.837988826815642,0.851239669421488,"India"
"39886",18717,435,0.0418238931159611,62018.7142857143,1,0.803650758742028,0.879220734519671,24,0.01,0.838888888888889,0.851239669421488,"India"
"39887",18718,436,0.0397834430386537,65211.2857142857,1,0.804690234511726,0.879220734519671,24,0.01,0.839779005524862,0.851239669421488,"India"
"39888",18719,437,0.039913902395032,69050,1,0.805718762240501,0.879220734519671,24,0.01,0.840659340659341,0.851239669421488,"India"
"39889",18720,438,0.0425130440077845,73412.1428571429,1,0.806736513983895,0.879220734519671,24,0.01,0.841530054644809,0.851239669421488,"India"
"39890",18721,439,0.0473313627741902,78489,1,0.807743658210948,0.879220734519671,24,0.01,0.842391304347826,0.851239669421488,"India"
"39891",18722,440,0.0535136976801333,84313.4285714286,1,0.808740359897172,0.879220734519671,24,0.01,0.843243243243243,0.851239669421488,"India"
"39892",18723,441,0.0715212195004897,93207.1428571429,1,0.809726780614637,0.879220734519671,24,0.01,0.844086021505376,0.851239669421488,"India"
"39893",18724,442,0.0783824805590745,100987,1,0.810703078619286,0.879220734519671,24,0.01,0.844919786096257,0.851239669421488,"India"
"39894",18725,443,0.0788590290517343,108201.571428571,1,0.811669408935578,0.879220734519671,24,0.01,0.845744680851064,0.851239669421488,"India"
"39895",18726,444,0.0807739581930123,116238,1,0.812625923438549,0.879220734519671,24,0.01,0.846560846560847,0.851239669421488,"India"
"39896",18727,445,0.0821394575865956,124756.571428571,1,0.813572770933389,0.879220734519671,24,0.01,0.847368421052632,0.851239669421488,"India"
"39897",18728,446,0.0845121898671935,134092.857142857,1,0.81451009723261,0.879220734519671,24,0.01,0.848167539267016,0.851239669421488,"India"
"39898",18729,447,0.083335486515517,143343.428571429,1,0.815438045230909,0.879220734519671,24,0.01,0.848958333333333,0.851239669421488,"India"
"39899",18730,448,0.0823988357583192,153148.571428571,1,0.816356754977785,0.879220734519671,24,0.01,0.849740932642487,0.851239669421488,"India"
"39900",18731,449,0.082007299807192,163712.857142857,1,0.817266363748004,0.879220734519671,24,0.01,0.850515463917526,0.851239669421488,"India"
"39901",18732,450,0.0826284021771986,175910.714285714,1,0.81816700610998,0.879220734519671,24,0.01,0.851282051282051,0.851239669421488,"India"
"39902",18733,451,0.0823429816614498,188669,1,0.819058813992137,0.879220734519671,24,0.01,0.852040816326531,0.851239669421488,"India"
"39903",18734,452,0.085377364440858,204171.142857143,1,0.819941916747338,0.879220734519671,24,0.01,0.852791878172589,0.851239669421488,"India"
"39904",18735,453,0.0842241841525708,219155.428571429,1,0.82081644121543,0.879220734519671,24,0.01,0.853535353535353,0.851239669421488,"India"
"39905",18736,454,0.0794666180339515,233074.142857143,1,0.821682511783974,0.879220734519671,24,0.01,0.85427135678392,0.851239669421488,"India"
"39906",18737,455,0.0767854287298844,248900.714285714,1,0.822540250447227,0.879220734519671,24,0.01,0.855,0.851239669421488,"India"
"39907",18738,456,0.073720047413639,265172.857142857,1,0.823389776863428,0.879220734519671,24,0.01,0.855721393034826,0.851239669421488,"India"
"39908",18739,457,0.0692627684292565,281682.571428571,1,0.824231208410442,0.879220734519671,24,0.01,0.856435643564356,0.851239669421488,"India"
"39909",18740,458,0.062465681447228,297696,1,0.825064660239831,0.879220734519671,24,0.01,0.857142857142857,0.851239669421488,"India"
"39910",18741,459,0.0530980894096538,310309.857142857,1,0.825890245329381,0.879220734519671,24,0.01,0.857843137254902,0.851239669421488,"India"
"39911",18742,460,0.0437709876809845,321622.571428571,1,0.826708074534162,0.879220734519671,24,0.01,0.858536585365854,0.851239669421488,"India"
"39912",18743,461,0.0338614671418025,330744.857142857,1,0.827518256636142,0.879220734519671,24,0.01,0.859223300970874,0.851239669421488,"India"
"39913",18744,462,0.0256879547224472,340140.428571429,1,0.828320898392431,0.879220734519671,24,0.01,0.859903381642512,0.851239669421488,"India"
"39914",18745,463,0.0185023898637713,349378.142857143,1,0.829116104582169,0.879220734519671,24,0.01,0.860576923076923,0.851239669421488,"India"
"39915",18746,464,0.0109760224958409,357040.142857143,1,0.829903978052126,0.879220734519671,24,0.01,0.861244019138756,0.851239669421488,"India"
"39916",18747,465,0.00628692347650935,364926.857142857,0,0.830684619761047,0.879220734519671,24,0.01,0.861904761904762,0.851239669421488,"India"
"39917",18748,466,-0.000232512861474649,371040.714285714,0,0.831458128822774,0.879220734519671,24,0.01,0.862559241706161,0.851239669421488,"India"
"39918",18749,467,-0.00966412933913712,373193.428571429,0,0.832224602548202,0.879220734519671,24,0.01,0.863207547169811,0.851239669421488,"India"
"39919",18750,468,-0.0164234667713558,378092.428571429,0,0.832984136486082,0.879220734519671,24,0.01,0.863849765258216,0.851239669421488,"India"
"39920",18751,469,-0.0242154388662841,381123.714285714,0,0.829151599443672,0.879210160950275,24,0.01,0.863849765258216,0.847736625514403,"India"
"39921",18752,470,-0.030566775227348,385855.571428571,0,0.825354805500404,0.879199672220705,24,0.01,0.863849765258216,0.844262295081967,"India"
"39922",18753,471,-0.0380949532070227,389803.142857143,0,0.821593249375786,0.879189267313938,24,0.01,0.863849765258216,0.840816326530612,"India"
"39923",18753,471,-0.0380949532070227,389803.142857143,0,0.821593249375786,0.879189267313938,24,0.01,0.863849765258216,0.840816326530612,"India"
"39924",18754,472,-0.0485630664150406,389672.428571429,0,0.821607492920932,0.879692401092786,24,0.01,0.863849765258216,0.841463414634146,"India"
"39925",18755,473,-0.0583798996329657,391232,0,0.821621621621622,0.880191345944771,24,0.01,0.863849765258216,0.842105263157895,"India"
"39926",18756,474,-0.0688501385855341,391008.285714286,0,0.821635636861248,0.880686154152427,24,0.01,0.863849765258216,0.842741935483871,"India"
"39927",18757,475,-0.082473658140874,387097.714285714,0,0.821649540001076,0.881176877128894,24,0.01,0.863849765258216,0.843373493975904,"India"
"39928",18758,476,-0.094038957303797,382279.857142857,0,0.82166333238068,0.881663565435968,24,0.01,0.863849765258216,0.844,"India"
"39929",18759,477,-0.10835575584244,375179.285714286,0,0.821677015318377,0.88214626880171,24,0.01,0.863849765258216,0.844621513944223,"India"
"39930",18760,478,-0.126998632629045,365030.142857143,0,0.821690590111643,0.882625036137612,24,0.01,0.863849765258216,0.845238095238095,"India"
"39931",18761,479,-0.140580687806354,354318.714285714,0,0.821704058037527,0.883099915555343,24,0.01,0.863849765258216,0.845849802371542,"India"
"39932",18762,480,-0.143284114566893,341142.285714286,0,0.821717420353049,0.883570954383081,24,0.01,0.863849765258216,0.846456692913386,"India"
"39933",18763,481,-0.120981589406526,328984,0,0.821730678295592,0.884038199181446,24,0.01,0.863849765258216,0.847058823529412,"India"
"39934",18764,482,-0.0678263749010061,319497,0,0.821743833083284,0.884501695759047,24,0.01,0.863849765258216,0.84765625,"India"
"39935",18765,483,0.00823871849930187,307913.142857143,0,0.821756885915371,0.884961489187646,24,0.01,0.863849765258216,0.848249027237354,"India"
"39936",18766,484,0.0848589473570569,295539.285714286,0,0.82176983797258,0.885417623816962,24,0.01,0.863849765258216,0.848837209302326,"India"
"39937",18767,485,0.127439701782107,283597.428571429,0,0.821782690417479,0.885870143289116,24,0.01,0.863849765258216,0.849420849420849,"India"
"39938",18768,486,0.134865309674475,273769,0,0.821795444394819,0.886319090552725,24,0.01,0.863849765258216,0.85,"India"
"39939",18769,487,0.128098884923099,263722.142857143,0,0.82180810103188,0.886764507876666,24,0.01,0.863849765258216,0.850574712643678,"India"
"39940",18770,488,0.111568596363106,255283.428571429,0,0.8218206614388,0.887206436863514,24,0.01,0.863849765258216,0.851145038167939,"India"
"39941",18771,489,0.0973967390910725,245696.857142857,0,0.821833126708897,0.887644918462649,24,0.01,0.863849765258216,0.85171102661597,"India"
"39942",18772,490,0.0818931167819295,237352.142857143,0,0.821845497918993,0.888079992983072,24,0.01,0.863849765258216,0.852272727272727,"India"
"39943",18773,491,0.0715280550286982,228093.285714286,0,0.821857776129717,0.888511700105903,24,0.01,0.863849765258216,0.852830188679245,"India"
"39944",18774,492,0.0618412857790639,217638,0,0.821869962385814,0.888940078896599,24,0.01,0.863849765258216,0.853383458646617,"India"
"39945",18775,493,0.0550662633702165,205708.142857143,0,0.821882057716437,0.88936516781688,24,0.01,0.863849765258216,0.853932584269663,"India"
"39946",18776,494,0.0450273082189487,194952.571428571,0,0.821894063135438,0.889787004736379,24,0.01,0.863849765258216,0.854477611940298,"India"
"39947",18777,495,0.0342874829726614,185012.428571429,0,0.821905979641653,0.890205626944026,24,0.01,0.863849765258216,0.855018587360595,"India"
"39948",18778,496,0.0265575735791358,175167.142857143,0,0.821917808219178,0.890621071159165,24,0.01,0.863849765258216,0.855555555555556,"India"
"39949",18779,497,0.0180530931504327,164291,0,0.821929549837638,0.891033373542421,24,0.01,0.863849765258216,0.856088560885609,"India"
"39950",18780,498,0.0104033642315034,153270.428571429,0,0.821941205452455,0.891442569706312,24,0.01,0.863849765258216,0.856617647058823,"India"
"39951",18781,499,0.00226629392115303,145556.142857143,0,0.821952776005105,0.891848694725626,24,0.01,0.863849765258216,0.857142857142857,"India"
"39952",18782,500,-0.00540755590882227,137947.428571429,0,0.821964262423373,0.89225178314756,24,0.01,0.863849765258216,0.857664233576642,"India"
"39953",18783,501,-0.011452907316645,130648.428571429,0,0.821975665621599,0.892651869001629,24,0.01,0.863849765258216,0.858181818181818,"India"
"39954",18784,502,-0.0143137995476389,123205.857142857,0,0.821986986500923,0.893048985809348,24,0.01,0.863849765258216,0.858695652173913,"India"
"39955",18785,503,-0.0179213281360746,117347,0,0.82199822594952,0.89344316659371,24,0.01,0.863849765258216,0.859205776173285,"India"
"39956",18786,504,-0.0185382611414881,111605.285714286,0,0.822009384842836,0.893834443888435,24,0.01,0.863849765258216,0.859712230215827,"India"
"39957",18787,505,-0.0196502420771869,105792.285714286,0,0.82202046404381,0.894222849747029,24,0.01,0.863849765258216,0.860215053763441,"India"
"39958",18788,506,-0.0235794424390536,100067.571428571,0,0.822031464403102,0.894608415751629,24,0.01,0.863849765258216,0.860714285714286,"India"
"39959",18789,507,-0.0254020238819487,94896.5714285714,0,0.822042386759305,0.894991173021662,24,0.01,0.863849765258216,0.861209964412811,"India"
"39960",18790,508,-0.0260866431232204,90092.8571428571,0,0.822053231939163,0.895371152222308,24,0.01,0.863849765258216,0.861702127659574,"India"
"39961",18791,509,-0.0271049985964745,85776.4285714286,0,0.822064000757779,0.895748383572781,24,0.01,0.863849765258216,0.862190812720848,"India"
"39962",18792,510,-0.0308858403915495,82058.2857142857,0,0.822074694018815,0.896122896854426,24,0.01,0.863849765258216,0.862676056338028,"India"
"39963",18793,511,-0.0335558407970391,77719.4285714286,0,0.822085312514697,0.896494721418642,24,0.01,0.863849765258216,0.863157894736842,"India"
"39964",18794,512,-0.0389895540207499,73968.7142857143,0,0.822095857026808,0.896863886194633,24,0.01,0.863849765258216,0.863636363636364,"India"
"39965",18795,513,-0.0424121776904806,69710,0,0.822106328325679,0.897230419696988,24,0.01,0.863849765258216,0.86411149825784,"India"
"39966",18796,514,-0.0489127129753912,66341.5714285714,0,0.822116727171181,0.897594350033105,24,0.01,0.863849765258216,0.864583333333333,"India"
"39967",18797,515,-0.0545666228718158,63111.8571428571,0,0.822127054312704,0.897955704910448,24,0.01,0.863849765258216,0.865051903114187,"India"
"39968",18798,516,-0.0590574941418527,60687.2857142857,0,0.822137310489338,0.898314511643654,24,0.01,0.863849765258216,0.86551724137931,"India"
"39969",18799,517,-0.0597211649674564,58140,0,0.822147496430052,0.898670797161485,24,0.01,0.863849765258216,0.865979381443299,"India"
"39970",18800,518,-0.0626331835196701,56514.8571428571,0,0.822157612853864,0.899024588013642,24,0.01,0.863849765258216,0.866438356164384,"India"
"39971",18801,519,-0.0660638562771147,54637.8571428571,0,0.822167660470011,0.899375910377414,24,0.01,0.863849765258216,0.866894197952218,"India"
"39972",18802,520,-0.069232484026538,53093.1428571429,0,0.822177639978114,0.899724790064216,24,0.01,0.863849765258216,0.86734693877551,"India"
"39973",18803,521,-0.0676675968575083,51371,0,0.822187552068344,0.90007125252596,24,0.01,0.863849765258216,0.867796610169492,"India"
"39974",18804,522,-0.0635251109503757,50201.5714285714,0,0.822197397421575,0.900415322861319,24,0.01,0.863849765258216,0.868243243243243,"India"
"39975",18805,523,-0.0667583326289765,49158.5714285714,0,0.822207176709546,0.90075702582184,24,0.01,0.863849765258216,0.868686868686869,"India"
"39976",18806,524,-0.0697378566939746,48433.7142857143,0,0.82221689059501,0.90109638581794,24,0.01,0.863849765258216,0.869127516778524,"India"
"39977",18807,525,-0.0724476105500697,47734.1428571429,0,0.822226539731883,0.901433426924782,24,0.01,0.863849765258216,0.869565217391304,"India"
"39978",18808,526,-0.0726911197951407,46979.4285714286,0,0.822236124765395,0.901768172888016,24,0.01,0.863849765258216,0.87,"India"
"39979",18809,527,-0.0775848600514919,46258,0,0.82224564633223,0.902100647129415,24,0.01,0.863849765258216,0.870431893687708,"India"
"39980",18810,528,-0.0824124456286108,45602.7142857143,0,0.822255105060669,0.90243087275239,24,0.01,0.863849765258216,0.870860927152318,"India"
"39981",18811,529,-0.0848737159847056,44607.1428571429,0,0.822264501570727,0.902758872547392,24,0.01,0.863849765258216,0.871287128712871,"India"
"39982",18812,530,-0.0858527563175724,43699.7142857143,0,0.822273836474289,0.903084668997208,24,0.01,0.863849765258216,0.871710526315789,"India"
"39983",18813,531,-0.0890394863761629,43290.7142857143,0,0.822283110375244,0.903408284282142,24,0.01,0.863849765258216,0.872131147540984,"India"
"39984",18814,532,-0.0928495100345487,42973.8571428571,0,0.822292323869611,0.903729740285101,24,0.01,0.863849765258216,0.872549019607843,"India"
"39985",18815,533,-0.0980716465617428,42560.4285714286,0,0.822301477545673,0.904049058596571,24,0.01,0.863849765258216,0.872964169381108,"India"
"39986",18816,534,-0.107206730045897,42099.8571428571,0,0.822310571984097,0.904366260519497,24,0.01,0.863849765258216,0.873376623376623,"India"
"39987",18817,535,-0.110319225052973,41907.7142857143,0,0.822319607758059,0.904681367074066,24,0.01,0.863849765258216,0.87378640776699,"India"
"39988",18818,536,-0.116186196472055,41684.1428571429,0,0.822328585433366,0.904994399002388,24,0.01,0.863849765258216,0.874193548387097,"India"
"39989",18819,537,-0.109925452729543,41306.7142857143,0,0.822337505568569,0.905305376773096,24,0.01,0.863849765258216,0.87459807073955,"India"
"39990",18820,538,-0.068611746728252,36349.1428571429,0,0.822346368715084,0.905614320585842,24,0.01,0.863849765258216,0.875,"India"
"39991",18821,539,-0.0942674572096264,40354.5714285714,0,0.822355175417303,0.905921250375714,24,0.01,0.863849765258216,0.875399361022364,"India"
"39992",18822,540,-0.0903724603113116,39760.4285714286,0,0.822363926212708,0.90622618581756,24,0.01,0.863849765258216,0.875796178343949,"India"
"39993",18823,541,-0.0804493531047097,39125.5714285714,0,0.822372621631975,0.906529146330233,24,0.01,0.863849765258216,0.876190476190476,"India"
"39994",18824,542,-0.0773841760189479,38456,0,0.822381262199089,0.906830151080746,24,0.01,0.863849765258216,0.876582278481013,"India"
"39995",18825,543,-0.0725299796499344,38406.1428571429,0,0.822389848431442,0.907129218988352,24,0.01,0.863849765258216,0.876971608832808,"India"
"39996",18826,544,-0.0733574398139692,38550.4285714286,0,0.822398380839939,0.907426368728543,24,0.01,0.863849765258216,0.877358490566038,"India"
"39997",18827,545,-0.0579835168145673,38148.5714285714,0,0.822406859929103,0.90772161873697,24,0.01,0.863849765258216,0.877742946708464,"India"
"39998",18828,546,-0.0636687782204369,38598.5714285714,0,0.822415286197167,0.90801498721329,24,0.01,0.863849765258216,0.878125,"India"
"39999",18829,547,-0.0629669818778814,38548.5714285714,0,0.822423660136179,0.908306492124937,24,0.01,0.863849765258216,0.878504672897196,"India"
"40000",18830,548,-0.0619598776221412,38033.2857142857,0,0.822431982232093,0.908596151210822,24,0.01,0.863849765258216,0.87888198757764,"India"
"40001",18831,549,0.0824583372970195,32593.4285714286,0,0.822440252964865,0.908883981984962,24,0.01,0.863849765258216,0.879256965944272,"India"
"40002",18832,550,-0.0627313343646509,37976.5714285714,0,0.822448472808542,0.909170001740038,24,0.01,0.863849765258216,0.87962962962963,"India"
"40003",18833,551,-0.06769244013299,38147.5714285714,0,0.822456642231361,0.909454227550893,24,0.01,0.863849765258216,0.88,"India"
"40004",18834,552,-0.0709619194906286,38089.8571428571,0,0.822464761695826,0.909736676277951,24,0.01,0.863849765258216,0.880368098159509,"India"
"40005",18835,553,-0.0647572056521254,38324,0,0.822472831658807,0.910017364570583,24,0.01,0.863849765258216,0.880733944954128,"India"
"40006",18836,554,-0.0570959560224439,38627.7142857143,0,0.822480852571616,0.910296308870405,24,0.01,0.863849765258216,0.88109756097561,"India"
"40007",18837,555,-0.060066984258119,39897.4285714286,0,0.822488824880097,0.910573525414515,24,0.01,0.863849765258216,0.881458966565349,"India"
"40008",18838,556,0.122188956708469,45847.2857142857,1,0.822496749024707,0.910849030238667,24,0.01,0.863849765258216,0.881818181818182,"India"
"40009",18839,557,-0.0307466784192435,40560.4285714286,0,0.822504625440599,0.911122839180393,24,0.01,0.863849765258216,0.882175226586103,"India"
"40010",18840,558,-0.0221325356745907,40670.8571428571,0,0.822512454557695,0.911394967882056,24,0.01,0.863849765258216,0.882530120481928,"India"
"40011",18841,559,-0.0181731419292284,40793.7142857143,0,0.822520236800773,0.911665431793859,24,0.01,0.863849765258216,0.882882882882883,"India"
"40012",18842,560,-0.0163158700106958,40646.7142857143,0,0.822527972589539,0.911934246176786,24,0.01,0.863849765258216,0.883233532934132,"India"
"40013",18843,561,-0.01071149173467,40571.4285714286,0,0.822535662338702,0.912201426105503,24,0.01,0.863849765258216,0.883582089552239,"India"
"40014",18844,562,-0.00595349986204903,40630.4285714286,0,0.822543306458051,0.912466986471191,24,0.01,0.863849765258216,0.883928571428571,"India"
"40015",18845,563,-0.00146590151632129,40198.8571428571,0,0.818825269385168,0.91246282827559,24,0.01,0.863849765258216,0.881305637982196,"India"
"40016",18846,564,0.000221826934077313,39804.4285714286,0,0.8188329471245,0.912726819452606,24,0.01,0.863849765258216,0.881656804733728,"India"
"40017",18847,565,-1.26920305394491e-05,39142.2857142857,0,0.818840579710145,0.912989219903351,24,0.01,0.863849765258216,0.882005899705015,"India"
"40018",18848,566,-0.0018673652933055,38807.2857142857,0,0.818848167539267,0.91325004399085,24,0.01,0.863849765258216,0.882352941176471,"India"
"40019",18849,567,0.0017373619037566,38197,0,0.818855711004385,0.913509305905402,24,0.01,0.863849765258216,0.882697947214076,"India"
"40020",18850,568,0.00523876946149688,37941.7142857143,0,0.818863210493442,0.913767019667171,24,0.01,0.863849765258216,0.883040935672515,"India"
"40021",18851,569,0.0109434358346176,37295.5714285714,0,0.818870666389869,0.914023199128736,24,0.01,0.863849765258216,0.883381924198251,"India"
"40022",18852,570,0.0132310684570856,37301.1428571429,0,0.818878079072656,0.91427785797759,24,0.01,0.863849765258216,0.883720930232558,"India"
"40023",18853,571,0.0190458180965227,36874.4285714286,0,0.818885448916409,0.914531009738596,24,0.01,0.863849765258216,0.884057971014493,"India"
"40024",18854,572,0.0212623509617227,36508.4285714286,0,0.818892776291418,0.9147826677764,24,0.01,0.863849765258216,0.884393063583815,"India"
"40025",18855,573,-0.137001973810684,36074.4285714286,0,0.818900061563718,0.915032845297803,24,0.01,0.863849765258216,0.884726224783862,"India"
"40026",18856,574,0.0544437782520926,35620.8571428571,0,0.81890730509515,0.915281555354085,24,0.01,0.863849765258216,0.885057471264368,"India"
"40027",18857,575,0.0703494064952174,34936,0,0.81891450724342,0.915528810843293,24,0.01,0.863849765258216,0.885386819484241,"India"
"40028",18858,576,0.0739030206985779,34429,0,0.818921668362157,0.915774624512489,24,0.01,0.863849765258216,0.885714285714286,"India"
"40029",18859,577,0.0789381212812346,33827.5714285714,0,0.818928788800974,0.916019008959953,24,0.01,0.863849765258216,0.886039886039886,"India"
"40030",18860,578,0.0834653068159119,33094,0,0.818935868905523,0.916261976637354,24,0.01,0.863849765258216,0.886363636363636,"India"
"40031",18861,579,0.0876864549401687,31970.4285714286,0,0.818942909017551,0.916503539851881,24,0.01,0.863849765258216,0.886685552407932,"India"
"40032",18862,580,-0.0777649563162309,32013.4285714286,0,0.818949909474955,0.916743710768332,24,0.01,0.863849765258216,0.887005649717514,"India"
"40033",18863,581,0.0326401043895785,32358.4285714286,0,0.818956870611836,0.916982501411176,24,0.01,0.863849765258216,0.887323943661972,"India"
"40034",18864,582,-0.0095985200688485,33753.1428571429,0,0.818963792758552,0.917219923666571,24,0.01,0.863849765258216,0.887640449438202,"India"
"40035",18865,583,-0.0352442979544123,34908.4285714286,0,0.818970676241771,0.917455989284347,24,0.01,0.863849765258216,0.887955182072829,"India"
"40036",18866,584,-0.047656020100715,36665.8571428571,0,0.818977521384524,0.917690709879969,24,0.01,0.863849765258216,0.888268156424581,"India"
"40037",18867,585,-0.0370720461469373,38685.1428571429,0,0.818984328506249,0.917924096936443,24,0.01,0.863849765258216,0.88857938718663,"India"
"40038",18868,586,0.0174511915171056,41233.2857142857,1,0.818991097922849,0.918156161806209,24,0.01,0.863849765258216,0.888888888888889,"India"
"40039",18869,587,0.0513023618180082,42015.2857142857,1,0.818997829946735,0.918386915712994,24,0.01,0.863849765258216,0.889196675900277,"India"
"40040",18870,588,0.0720074677873398,42639.8571428571,1,0.819004524886878,0.918616369753632,24,0.01,0.863849765258216,0.889502762430939,"India"
"40041",18871,589,0.0734498074632552,42772.4285714286,1,0.819004524886878,0.916045641485513,24,0.01,0.85981308411215,0.889502762430939,"India"
"40042",18872,590,0.0670287810059918,42871.5714285714,1,0.819004524886878,0.913489261320711,24,0.01,0.855813953488372,0.889502762430939,"India"
"40043",18873,591,0.0484381613903929,42280,1,0.819004524886878,0.910947109471095,24,0.01,0.851851851851852,0.889502762430939,"India"
"40044",18874,592,0.0374365773068759,41949,1,0.819004524886878,0.908419067478266,24,0.01,0.847926267281106,0.889502762430939,"India"
"40045",18875,593,0.0260126423095525,41383.1428571429,0,0.815322078587908,0.908415330626849,24,0.01,0.847926267281106,0.887052341597796,"India"
"40046",18876,594,0.0231801690044839,41423.2857142857,0,0.811672887682389,0.908411614005124,24,0.01,0.847926267281106,0.884615384615385,"India"
"40047",18877,595,0.0139459929416292,40839,0,0.808056501389674,0.908407917449261,24,0.01,0.847926267281106,0.882191780821918,"India"
"40048",18878,596,0.00663183121331883,40292,0,0.80447247706422,0.908404240797197,24,0.01,0.847926267281106,0.879781420765027,"India"
"40049",18879,597,-0.00332045141142498,38809.2857142857,0,0.800920380012572,0.908400583888607,24,0.01,0.847926267281106,0.877384196185286,"India"
"40050",18880,598,-0.0072853182547352,37489,0,0.797399783315276,0.908396946564886,24,0.01,0.847926267281106,0.875,"India"
"40051",18881,599,-0.00413157685529604,35464,0,0.793910267653559,0.908393328669119,24,0.01,0.847926267281106,0.872628726287263,"India"
"40052",18882,600,0.00689672274462537,33793.4285714286,0,0.793917343035731,0.908647443475138,24,0.01,0.847926267281106,0.872972972972973,"India"
"40053",18883,601,0.0108564772161495,32962.2857142857,0,0.793924380400777,0.908900149563587,24,0.01,0.847926267281106,0.873315363881402,"India"
"40054",18884,602,0.0249781133368994,31433.8571428571,0,0.793931380054284,0.909151458638604,24,0.01,0.847926267281106,0.873655913978495,"India"
"40055",18885,603,0.0415087159428118,29620.5714285714,0,0.793938342298571,0.909401382274791,24,0.01,0.847926267281106,0.873994638069705,"India"
"40056",18886,604,0.0398613398222308,29539.1428571429,0,0.793945267432738,0.909649931919006,24,0.01,0.847926267281106,0.874331550802139,"India"
"40057",18887,605,0.0348900075991522,29865.7142857143,0,0.793952155752701,0.909897118892117,24,0.01,0.847926267281106,0.874666666666667,"India"
"40058",18888,606,0.0396508136201974,30177.4285714286,0,0.79395900755124,0.910142954390742,24,0.01,0.847926267281106,0.875,"India"
"40059",18889,607,0.0366172775864043,30606.2857142857,0,0.79396582311804,0.910387449488947,24,0.01,0.847926267281106,0.875331564986737,"India"
"40060",18890,608,0.035522815954001,30707.8571428571,1,0.793972602739726,0.910630615139922,24,0.01,0.847926267281106,0.875661375661376,"India"
"40061",18891,609,0.0281451899991118,30677.5714285714,1,0.793979346699912,0.910872462177628,24,0.01,0.847926267281106,0.87598944591029,"India"
"40062",18892,610,0.00690764150077879,30870.8571428571,0,0.793986055279235,0.91111300131842,24,0.01,0.847926267281106,0.876315789473684,"India"
"40063",18893,611,-0.00349686898664177,30439.2857142857,0,0.793992728755394,0.911352243162637,24,0.01,0.847926267281106,0.876640419947507,"India"
"40064",18894,612,-0.0119147350770003,29575.5714285714,0,0.79399936740319,0.911590198196176,24,0.01,0.847926267281106,0.87696335078534,"India"
"40065",18895,613,-0.0223001090422264,29226,0,0.794005971494564,0.91182687679203,24,0.01,0.847926267281106,0.877284595300261,"India"
"40066",18896,614,-0.0324458670563907,28623.8571428571,0,0.794012541298631,0.912062289211808,24,0.01,0.847926267281106,0.877604166666667,"India"
"40067",18897,615,-0.0300824096616466,27578.1428571429,0,0.790554414784394,0.912059084113185,24,0.01,0.847926267281106,0.875324675324675,"India"
"40068",18898,616,-0.0304337660979567,26421.8571428571,0,0.787126518308361,0.912055895389459,24,0.01,0.847926267281106,0.873056994818653,"India"
"40069",18899,617,-0.0264103079402898,25222.7142857143,0,0.787133145415354,0.912290099927887,24,0.01,0.847926267281106,0.873385012919897,"India"
"40070",18900,618,-0.0428568176271079,24557.7142857143,0,0.787139738472734,0.912523058003689,24,0.01,0.847926267281106,0.873711340206186,"India"
"40071",18901,619,-0.0489146018133353,23806,0,0.787146297742244,0.912754779559186,24,0.01,0.847926267281106,0.874035989717224,"India"
"40072",18902,620,-0.0572785986713241,23022.5714285714,0,0.787152823482954,0.912985274431058,24,0.01,0.847926267281106,0.874358974358974,"India"
"40073",18903,621,-0.0414884965418917,22273.7142857143,0,0.787159315951289,0.913214552351742,24,0.01,0.847926267281106,0.874680306905371,"India"
"40074",18904,622,-0.0402851502629591,22209.5714285714,0,0.787165775401069,0.91344262295082,24,0.01,0.847926267281106,0.875,"India"
"40075",18905,623,-0.0186583764383936,22204.2857142857,0,0.787172202083538,0.913669495756365,24,0.01,0.847926267281106,0.875318066157761,"India"
"40076",18906,624,-0.000932975662386811,22047.4285714286,0,0.787178596247394,0.913895180196289,24,0.01,0.847926267281106,0.875634517766497,"India"
"40077",18907,625,0.0119744706443327,21266,0,0.78718495813883,0.914119685599647,24,0.01,0.847926267281106,0.875949367088608,"India"
"40078",18908,626,0.0333751247208217,20606.8571428571,0,0.787191288001556,0.914343021197939,24,0.01,0.847926267281106,0.876262626262626,"India"
"40079",18909,627,0.0521833935064957,19938.8571428571,0,0.787197586076836,0.914565196126382,24,0.01,0.847926267281106,0.876574307304786,"India"
"40080",18910,628,0.0437703695580285,19557.8571428571,0,0.787203852603517,0.914786219425161,24,0.01,0.847926267281106,0.876884422110553,"India"
"40081",18911,629,0.0352238064154886,18981.7142857143,0,0.787210087818059,0.915006100040667,24,0.01,0.847926267281106,0.87719298245614,"India"
"40082",18912,630,0.023682843556922,18551.7142857143,0,0.787216291954564,0.915224846826712,24,0.01,0.847926267281106,0.8775,"India"
"40083",18913,631,0.0106693145140644,18059.7142857143,0,0.787222465244807,0.915442468545723,24,0.01,0.847926267281106,0.877805486284289,"India"
"40084",18914,632,0.00269244905841305,17431.8571428571,0,0.787228607918263,0.915658973869922,24,0.01,0.847926267281106,0.878109452736318,"India"
"40085",18915,633,-0.00609040215269712,16894.8571428571,0,0.787234720202138,0.915874371382484,24,0.01,0.847926267281106,0.878411910669975,"India"
